Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;Month;Year
7370;CA-2015-110345;03.09.2015;03.11.2015;Second Class;TG-21310;Toby Gnade;Consumer;United States;Raleigh;North Carolina;27604;South;OFF-LA-10001175;Office Supplies;Labels;Avery 514;4608;2;20%;16704;sen;2015
7371;CA-2014-107769;28.10.2014;11.01.2014;Standard Class;BT-11395;Bill Tyler;Corporate;United States;Garden City;Kansas;67846;Central;TEC-PH-10001336;Technology;Phones;Digium D40 VoIP phone;258;2;0%;748142;okt;2014
7372;US-2017-123862;01.07.2017;01.09.2017;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;90805;West;OFF-ST-10000760;Office Supplies;Storage;Eldon Fold 'N Roll Cart System;154;11;0%;445962;iyl;2017
7373;US-2017-123862;01.07.2017;01.09.2017;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;90805;West;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;61;3;0%;1;iyl;2017
7374;US-2017-123862;01.07.2017;01.09.2017;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;90805;West;OFF-SU-10004884;Office Supplies;Supplies;Acme Galleria Hot Forged Steel Scissors with Colored Handles;110;7;0%;319319;iyl;2017
7375;US-2017-123862;01.07.2017;01.09.2017;Second Class;JF-15190;Jamie Frazer;Consumer;United States;Long Beach;California;90805;West;OFF-FA-10003112;Office Supplies;Fasteners;Staples;32690;1;0%;35505;iyl;2017
7376;CA-2017-100580;13.08.2017;20.08.2017;Standard Class;MK-17905;Michael Kennedy;Corporate;United States;San Diego;California;92037;West;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;36024;3;20%;117078;avq;2017
7377;US-2017-145597;11.02.2017;11.05.2017;First Class;GG-14650;Greg Guthrie;Corporate;United States;Bloomington;Illinois;61701;Central;OFF-AR-10001958;Office Supplies;Art;Stanley Bostitch Contemporary Electric Pencil Sharpeners;54336;4;20%;54336;fev;2017
7378;CA-2014-132787;19.09.2014;23.09.2014;Standard Class;MC-18130;Mike Caudle;Corporate;United States;Seattle;Washington;98115;West;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;93;6;0%;249804;sen;2014
7379;CA-2015-136224;31.05.2015;31.05.2015;Same Day;ML-18265;Muhammed Lee;Consumer;United States;Fayetteville;North Carolina;28314;South;OFF-AR-10003504;Office Supplies;Art;Newell 347;10272;3;20%;11556;may;2015
7380;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-ST-10000419;Office Supplies;Storage;Rogers Jumbo File, Granite;41;3;0%;0;sen;2016
7381;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-LA-10004559;Office Supplies;Labels;Avery 49;46126;5;0%;7056;sen;2016
7382;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10001644;Technology;Phones;BlueLounge Milo Smartphone Stand, White/Metallic;150;5;0%;41986;sen;2016
7383;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";46281;2;0%;46208;sen;2016
7384;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-PA-10002250;Office Supplies;Paper;Things To Do Today Pad;18;3;0%;84528;sen;2016
7385;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-AP-10001394;Office Supplies;Appliances;Harmony Air Purifier;378;2;0%;136;sen;2016
7386;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-PA-10001838;Office Supplies;Paper;"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages";18;3;0%;86436;sen;2016
7387;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;OFF-ST-10004340;Office Supplies;Storage;Fellowes Mobile File Cart, Black;373;6;0%;1007316;sen;2016
7388;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;FUR-FU-10003664;Furniture;Furnishings;Electrix Architect's Clamp-On Swing Arm Lamp, Black;1336;14;0%;3875676;sen;2016
7389;CA-2016-105732;13.09.2016;18.09.2016;Standard Class;AG-10270;Alejandro Grove;Consumer;United States;Omaha;Nebraska;68104;Central;TEC-PH-10004897;Technology;Phones;Mediabridge Sport Armband iPhone 5s;30;3;0%;0;sen;2016
7390;CA-2017-108035;29.11.2017;12.03.2017;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;390368;2;20%;48796;noy;2017
7391;CA-2017-108035;29.11.2017;12.03.2017;Standard Class;TT-21070;Ted Trevino;Consumer;United States;Chattanooga;Tennessee;37421;South;FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";102;5;20%;19035;noy;2017
7392;CA-2017-160031;12.04.2017;12.07.2017;Second Class;LT-16765;Larry Tron;Consumer;United States;Fairfield;Ohio;45014;East;OFF-PA-10000241;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";74352;3;20%;23235;apr;2017
7393;CA-2017-147844;05.02.2017;05.06.2017;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;90049;West;OFF-PA-10003016;Office Supplies;Paper;"Adams ""While You Were Out"" Message Pads";46218;5;0%;7065;fev;2017
7394;CA-2017-147844;05.02.2017;05.06.2017;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;90049;West;OFF-AR-10001615;Office Supplies;Art;Newell 34;60;3;0%;154752;fev;2017
7395;CA-2017-147844;05.02.2017;05.06.2017;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Los Angeles;California;90049;West;OFF-PA-10002713;Office Supplies;Paper;Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”;34;5;0%;15824;fev;2017
7396;CA-2016-110975;25.12.2016;30.12.2016;Standard Class;DB-12970;Darren Budd;Corporate;United States;New York City;New York;10024;East;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;313176;2;40%;-1200508;dek;2016
7397;CA-2016-110975;25.12.2016;30.12.2016;Standard Class;DB-12970;Darren Budd;Corporate;United States;New York City;New York;10024;East;FUR-CH-10003746;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;866646;3;10%;1733292;dek;2016
7398;CA-2014-141649;30.09.2014;30.09.2014;Same Day;DM-12955;Dario Medina;Corporate;United States;Fairfield;Ohio;45014;East;OFF-AP-10003217;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;795408;6;20%;596556;sen;2014
7399;CA-2014-124807;07.12.2014;15.07.2014;Second Class;ME-17725;Max Engle;Consumer;United States;Chicago;Illinois;60610;Central;OFF-PA-10001526;Office Supplies;Paper;Xerox 1949;35856;9;20%;129978;dek;2014
7400;CA-2014-124807;07.12.2014;15.07.2014;Second Class;ME-17725;Max Engle;Consumer;United States;Chicago;Illinois;60610;Central;TEC-AC-10002857;Technology;Accessories;Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack;24;4;20%;3278;dek;2014
7401;CA-2016-110009;09.08.2016;13.09.2016;Standard Class;TR-21325;Toby Ritter;Consumer;United States;Seattle;Washington;98103;West;FUR-FU-10003039;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock";43;1;0%;146642;avq;2016
7402;CA-2016-110009;09.08.2016;13.09.2016;Standard Class;TR-21325;Toby Ritter;Consumer;United States;Seattle;Washington;98103;West;OFF-PA-10002615;Office Supplies;Paper;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";31;7;0%;142002;avq;2016
7403;CA-2017-168172;08.06.2017;08.10.2017;Standard Class;SH-20395;Shahid Hopkins;Consumer;United States;New York City;New York;10011;East;OFF-SU-10002573;Office Supplies;Supplies;"Acme 10"" Easy Grip Assistive Scissors";70;4;0%;21036;iyn;2017
7404;CA-2015-100146;14.05.2015;19.05.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;93010;West;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;5099575;5;15%;419965;may;2015
7405;CA-2015-100146;14.05.2015;19.05.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;93010;West;FUR-FU-10001979;Furniture;Furnishings;Dana Halogen Swing-Arm Architect Lamp;123;3;0%;344148;may;2015
7406;CA-2015-100146;14.05.2015;19.05.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;93010;West;FUR-CH-10003833;Furniture;Chairs;Novimex Fabric Task Chair;97568;2;20%;-6098;may;2015
7407;CA-2015-100146;14.05.2015;19.05.2015;Standard Class;CB-12535;Claudia Bergmann;Corporate;United States;Camarillo;California;93010;West;FUR-CH-10004495;Furniture;Chairs;Global Leather and Oak Executive Chair, Black;722352;3;20%;812646;may;2015
7408;CA-2017-152079;20.01.2017;21.01.2017;First Class;ML-17410;Maris LaWare;Consumer;United States;Chicago;Illinois;60653;Central;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;19299;5;20%;4176;yan;2017
7409;CA-2016-129728;30.05.2016;06.06.2016;Standard Class;JG-15310;Jason Gross;Corporate;United States;Los Angeles;California;90032;West;FUR-FU-10003247;Furniture;Furnishings;36X48 HARDFLOOR CHAIRMAT;168;8;0%;117488;may;2016
7410;CA-2014-121769;04.08.2014;04.12.2014;Standard Class;JS-15880;John Stevenson;Consumer;United States;Toledo;Ohio;43615;East;FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;172;1;40%;-946605;avq;2014
7411;CA-2014-103058;23.07.2014;24.07.2014;First Class;AG-10270;Alejandro Grove;Consumer;United States;New York City;New York;10011;East;TEC-AC-10001314;Technology;Accessories;Case Logic 2.4GHz Wireless Keyboard;100;2;0%;79984;iyl;2014
7412;CA-2017-121125;30.05.2017;06.03.2017;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;97224;West;TEC-PH-10001619;Technology;Phones;LG G3;156792;1;20%;176391;may;2017
7413;CA-2017-121125;30.05.2017;06.03.2017;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;97224;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;35;2;20%;-3094;may;2017
7414;CA-2017-121125;30.05.2017;06.03.2017;Standard Class;MG-17890;Michael Granlund;Home Office;United States;Tigard;Oregon;97224;West;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;13592;1;20%;0;may;2017
7415;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;387;2;30%;-5524;mar;2016
7416;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;380;5;20%;47495;mar;2016
7417;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;540;3;40%;-1169805;mar;2016
7418;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10004996;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";41;5;20%;139185;mar;2016
7419;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;51897;1;70%;-415176;mar;2016
7420;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10002574;Office Supplies;Storage;SAFCO Commercial Wire Shelving, Black;553;5;20%;-138;mar;2016
7421;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10002353;Office Supplies;Binders;GBC VeloBind Cover Sets;23;5;70%;-15;mar;2016
7422;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-ST-10003641;Office Supplies;Storage;Space Solutions Industrial Galvanized Steel Shelving.;126;2;20%;-28368;mar;2016
7423;US-2016-114013;13.03.2016;15.03.2016;Second Class;SC-20770;Stewart Carmichael;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-MA-10001148;Technology;Machines;Okidata MB491 Multifunction Printer;449;3;70%;-644;mar;2016
7424;CA-2017-135069;04.10.2017;14.04.2017;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-AP-10000026;Office Supplies;Appliances;Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection;195104;4;20%;219492;okt;2017
7425;CA-2017-135069;04.10.2017;14.04.2017;Standard Class;BS-11755;Bruce Stewart;Consumer;United States;Philadelphia;Pennsylvania;19143;East;FUR-FU-10003878;Furniture;Furnishings;"Linden 10"" Round Wall Clock, Black";36672;3;20%;64176;okt;2017
7426;CA-2016-101693;25.06.2016;27.06.2016;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;77070;Central;FUR-CH-10001146;Furniture;Chairs;Global Value Mid-Back Manager's Chair, Gray;85246;2;30%;-6089;iyn;2016
7427;CA-2016-101693;25.06.2016;27.06.2016;Second Class;LC-17140;Logan Currie;Consumer;United States;Houston;Texas;77070;Central;FUR-FU-10003919;Furniture;Furnishings;Eldon Executive Woodline II Cherry Finish Desk Accessories;32712;2;60%;-261696;iyn;2016
7428;US-2014-164763;17.03.2014;21.03.2014;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;39212;South;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";16011;3;0%;53721;mar;2014
7429;US-2014-164763;17.03.2014;21.03.2014;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;39212;South;OFF-BI-10000309;Office Supplies;Binders;"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black";30;2;0%;149156;mar;2014
7430;US-2014-164763;17.03.2014;21.03.2014;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;39212;South;OFF-PA-10003349;Office Supplies;Paper;Xerox 1957;35400;2;0%;63504;mar;2014
7431;US-2014-164763;17.03.2014;21.03.2014;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;39212;South;OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;16;4;0%;25020;mar;2014
7432;US-2014-164763;17.03.2014;21.03.2014;Standard Class;MH-17440;Mark Haberlin;Corporate;United States;Jackson;Mississippi;39212;South;OFF-AP-10003971;Office Supplies;Appliances;Belkin 6 Outlet Metallic Surge Strip;33;3;0%;84942;mar;2014
7433;CA-2014-161249;08.09.2014;13.08.2014;Standard Class;RD-19720;Roger Demir;Consumer;United States;Phoenix;Arizona;85023;West;OFF-FA-10004838;Office Supplies;Fasteners;Super Bands, 12/Pack;4464;3;20%;-1;sen;2014
7434;CA-2014-161249;08.09.2014;13.08.2014;Standard Class;RD-19720;Roger Demir;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10001097;Office Supplies;Binders;Avery Hole Reinforcements;9345;5;70%;-65415;sen;2014
7435;CA-2015-148180;26.07.2015;31.07.2015;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;93030;West;OFF-BI-10000605;Office Supplies;Binders;"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red";9144;3;20%;30861;iyl;2015
7436;CA-2015-148180;26.07.2015;31.07.2015;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;93030;West;OFF-BI-10003314;Office Supplies;Binders;Tuff Stuff Recycled Round Ring Binders;23136;6;20%;83868;iyl;2015
7437;CA-2015-148180;26.07.2015;31.07.2015;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Oxnard;California;93030;West;OFF-AR-10002067;Office Supplies;Art;Newell 334;99;5;0%;25792;iyl;2015
7438;CA-2014-165568;15.02.2014;19.02.2014;Standard Class;BF-11020;Barry Französisch;Corporate;United States;Seattle;Washington;98105;West;OFF-BI-10001031;Office Supplies;Binders;Pressboard Data Binders by Wilson Jones;21;5;20%;7209;fev;2014
7439;CA-2015-145457;24.03.2015;27.03.2015;Second Class;CP-12085;Cathy Prescott;Corporate;United States;Covington;Washington;98042;West;FUR-FU-10003832;Furniture;Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry;47;5;0%;13132;mar;2015
7440;US-2017-163657;09.02.2017;09.06.2017;Standard Class;JL-15235;Janet Lee;Consumer;United States;Los Angeles;California;90049;West;OFF-BI-10000138;Office Supplies;Binders;Acco Translucent Poly Ring Binders;19;5;20%;6552;fev;2017
7441;US-2017-163657;09.02.2017;09.06.2017;Standard Class;JL-15235;Janet Lee;Consumer;United States;Los Angeles;California;90049;West;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;236528;2;20%;-29566;fev;2017
7442;CA-2015-120446;16.11.2015;18.11.2015;First Class;JG-15805;John Grady;Corporate;United States;San Diego;California;92105;West;OFF-LA-10003148;Office Supplies;Labels;Avery 51;46283;3;0%;8694;noy;2015
7443;CA-2014-109932;12.09.2014;12.11.2014;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Brownsville;Texas;78521;Central;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;10688;2;20%;37408;sen;2014
7444;CA-2014-109932;12.09.2014;12.11.2014;First Class;VP-21760;Victoria Pisteka;Corporate;United States;Brownsville;Texas;78521;Central;OFF-ST-10000036;Office Supplies;Storage;Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16;237096;3;20%;207459;sen;2014
7445;CA-2017-127474;02.03.2017;02.07.2017;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10001166;Office Supplies;Paper;Xerox 2;5184;1;20%;18144;mar;2017
7446;CA-2017-127474;02.03.2017;02.07.2017;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;65584;2;20%;237742;mar;2017
7447;CA-2017-127474;02.03.2017;02.07.2017;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Chicago;Illinois;60610;Central;FUR-FU-10004597;Furniture;Furnishings;Eldon Cleatmat Chair Mats for Medium Pile Carpets;46075;1;60%;-26085;mar;2017
7448;CA-2017-127474;02.03.2017;02.07.2017;Second Class;RD-19810;Ross DeVincentis;Home Office;United States;Chicago;Illinois;60610;Central;OFF-PA-10000418;Office Supplies;Paper;Xerox 189;419;5;20%;147;mar;2017
7449;CA-2017-115448;11.11.2017;14.11.2017;First Class;MH-18025;Michelle Huthwaite;Consumer;United States;Knoxville;Tennessee;37918;South;FUR-FU-10004090;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock";89;5;20%;144495;noy;2017
7450;CA-2017-105669;17.09.2017;22.09.2017;Second Class;SJ-20125;Sanjit Jacobs;Home Office;United States;Houston;Texas;77036;Central;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;9912;3;20%;32214;sen;2017
